study	pk	tissue	allowed_users	measurement_type	substance	unit	time	time_unit	access	raw_pk	pharmacokinetics	interventions	figure	group_count	group_name	group_pk	mean	value	individual_pk	individual_name	se	cv	sd	min	max	median
Kim2011	2281	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2279	[{'pk': 39640}, {'pk': 39639}, {'pk': 39638}, {'pk': 39637}, {'pk': 39636}, {'pk': 39635}, {'pk': 39634}, {'pk': 39633}, {'pk': 39632}, {'pk': 39631}, {'pk': 39630}, {'pk': 39629}, {'pk': 39628}, {'pk': 39627}, {'pk': 39626}, {'pk': 39625}]	1208	/media/data/Kim2011_Fig2.png	12.0	all	515.0	['0.00e+00', '4.20e-03', '3.09e-03', '4.99e-03', '8.53e-03', '8.93e-03', '8.44e-03', '6.98e-03', '3.80e-03', '1.99e-03', '1.10e-03', '7.07e-04', '2.65e-04']				[None, '1.15e-03', '8.55e-04', '1.42e-03', '1.35e-03', '1.24e-03', '9.31e-04', '5.87e-04', '4.08e-04', '2.42e-04', '1.02e-04', '8.93e-05', '6.38e-05']	[None, '9.47e-01', '9.57e-01', '9.82e-01', '5.49e-01', '4.80e-01', '3.82e-01', '2.91e-01', '3.72e-01', '4.22e-01', '3.20e-01', '4.38e-01', '8.33e-01']	[None, '3.98e-03', '2.96e-03', '4.91e-03', '4.69e-03', '4.29e-03', '3.23e-03', '2.03e-03', '1.41e-03', '8.40e-04', '3.54e-04', '3.09e-04', '2.21e-04']			
Kim2011	2287	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol glucuronide	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2283	[{'pk': 39668}, {'pk': 39667}, {'pk': 39666}, {'pk': 39665}, {'pk': 39664}, {'pk': 39663}, {'pk': 39662}, {'pk': 39661}, {'pk': 39660}, {'pk': 39659}, {'pk': 39658}, {'pk': 39657}]	1208	/media/data/Kim2011_Fig3.png	12.0	all	515.0	['0.00e+00', None, '7.71e-04', '3.54e-03', '6.35e-03', '9.39e-03', '1.45e-02', '1.64e-02', '1.46e-02', '9.70e-03', '6.06e-03', '3.66e-03', '5.99e-04']				[None, None, '4.98e-04', '7.20e-04', '1.01e-03', '1.09e-03', '1.41e-03', '1.36e-03', '6.29e-04', '5.76e-04', '3.67e-04', '2.75e-04', '2.62e-05']	[None, None, '2.24e+00', '7.05e-01', '5.50e-01', '4.01e-01', '3.39e-01', '2.88e-01', '1.49e-01', '2.06e-01', '2.09e-01', '2.61e-01', '1.52e-01']	[None, None, '1.72e-03', '2.50e-03', '3.49e-03', '3.77e-03', '4.90e-03', '4.72e-03', '2.18e-03', '2.00e-03', '1.27e-03', '9.53e-04', '9.07e-05']			
Kim2011	2288	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol sulfate	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2284	[{'pk': 39684}, {'pk': 39683}, {'pk': 39682}, {'pk': 39681}, {'pk': 39680}, {'pk': 39679}, {'pk': 39678}, {'pk': 39677}, {'pk': 39676}, {'pk': 39675}, {'pk': 39674}, {'pk': 39673}, {'pk': 39672}, {'pk': 39671}, {'pk': 39670}, {'pk': 39669}]	1208	/media/data/Kim2011_Fig3.png	12.0	all	515.0	['0.00e+00', '5.45e-04', '9.99e-04', '2.23e-03', '3.54e-03', '4.50e-03', '5.31e-03', '5.22e-03', '3.76e-03', '2.31e-03', '1.39e-03', '8.91e-04', '5.46e-05']				[None, '5.25e-05', '2.10e-04', '8.66e-04', '8.79e-04', '8.53e-04', '8.27e-04', '6.69e-04', '4.46e-04', '2.76e-04', '1.57e-04', '1.05e-04', '5.25e-05']	[None, '3.33e-01', '7.28e-01', '1.35e+00', '8.60e-01', '6.57e-01', '5.39e-01', '4.44e-01', '4.11e-01', '4.14e-01', '3.91e-01', '4.08e-01', '3.33e+00']	[None, '1.82e-04', '7.27e-04', '3.00e-03', '3.05e-03', '2.95e-03', '2.86e-03', '2.32e-03', '1.55e-03', '9.55e-04', '5.46e-04', '3.64e-04', '1.82e-04']			
Langford2016	2302	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2296	[{'pk': 40170}, {'pk': 40169}, {'pk': 40168}, {'pk': 40167}, {'pk': 40166}, {'pk': 40165}, {'pk': 40164}, {'pk': 40163}, {'pk': 40162}, {'pk': 40161}, {'pk': 40160}, {'pk': 40159}, {'pk': 40158}, {'pk': 40157}, {'pk': 40156}, {'pk': 40155}]	1217	/media/data/Langford2016_Fig2.png	7.0	1gPO	523.0	['0.00e+00', '0.00e+00', '0.00e+00', '1.65e-03', '6.60e-04', '1.22e-02', '5.94e-03', '4.62e-03', '5.61e-03']									
Langford2016	2301	cerebrospinal fluid	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2295	[{'pk': 40154}, {'pk': 40153}, {'pk': 40152}, {'pk': 40151}, {'pk': 40150}, {'pk': 40149}]	1217	/media/data/Langford2016_Fig2.png	7.0	1gPO	523.0	['3.28e-04', '1.64e-04', '1.64e-04', '3.28e-04', '1.31e-03', '4.92e-03', '4.10e-03', '6.56e-03', '1.00e-02']									
Langford2016	2300	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2294	[{'pk': 40148}, {'pk': 40147}, {'pk': 40146}, {'pk': 40145}, {'pk': 40144}, {'pk': 40143}, {'pk': 40142}, {'pk': 40141}, {'pk': 40140}, {'pk': 40139}, {'pk': 40138}, {'pk': 40137}, {'pk': 40136}, {'pk': 40135}, {'pk': 40134}, {'pk': 40133}]	1214	/media/data/Langford2016_Fig2.png	7.0	1gIV	522.0	['4.65e-02', '2.97e-02', '2.18e-02', '1.75e-02', '1.68e-02', '1.49e-02', '9.57e-03', '6.60e-03', '2.31e-03']									
Langford2016	2299	cerebrospinal fluid	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2293	[{'pk': 40132}, {'pk': 40131}, {'pk': 40130}, {'pk': 40129}, {'pk': 40128}, {'pk': 40127}, {'pk': 40126}, {'pk': 40125}, {'pk': 40124}, {'pk': 40123}, {'pk': 40122}, {'pk': 40121}, {'pk': 40120}, {'pk': 40119}, {'pk': 40118}, {'pk': 40117}]	1214	/media/data/Langford2016_Fig2.png	7.0	1gIV	522.0	['0.00e+00', '8.28e-04', '1.82e-03', '7.12e-03', '1.01e-02', '9.27e-03', '1.09e-02', '7.62e-03', '5.96e-03']									
Langford2016	2298	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2292	[{'pk': 40116}, {'pk': 40115}, {'pk': 40114}, {'pk': 40113}, {'pk': 40112}, {'pk': 40111}, {'pk': 40110}, {'pk': 40109}, {'pk': 40108}, {'pk': 40107}, {'pk': 40106}, {'pk': 40105}, {'pk': 40104}, {'pk': 40103}, {'pk': 40102}, {'pk': 40101}]	1218	/media/data/Langford2016_Fig2.png	7.0	1.5gPO	524.0	['0.00e+00', '2.63e-03', '6.25e-03', '1.02e-02', '1.74e-02', '1.71e-02', '1.51e-02', '1.09e-02', '4.61e-03']									
Langford2016	2297	cerebrospinal fluid	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00']	hr	public	2291	[{'pk': 40100}, {'pk': 40099}, {'pk': 40098}, {'pk': 40097}, {'pk': 40096}, {'pk': 40095}]	1218	/media/data/Langford2016_Fig2.png	7.0	1.5gPO	524.0	['0.00e+00', '0.00e+00', '0.00e+00', '1.65e-04', '2.81e-03', '6.44e-03', '9.41e-03', '1.37e-02', '1.07e-02']									
Kamali1992	2219	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '2.50e-01', '4.17e-01', '4.17e-01', '8.33e-01', '9.33e-01', '1.58e+00', '2.08e+00', '3.17e+00', '4.00e+00', '6.00e+00']	hr	public	2215	[{'pk': 38562}, {'pk': 38561}, {'pk': 38560}, {'pk': 38559}, {'pk': 38558}, {'pk': 38557}, {'pk': 38556}, {'pk': 38555}, {'pk': 38554}, {'pk': 38553}, {'pk': 38552}, {'pk': 38551}, {'pk': 38550}, {'pk': 38549}, {'pk': 38548}, {'pk': 38547}]	1196		8.0	all	507.0	['0.00e+00', '1.78e-02', '1.37e-02', '1.07e-02', '9.19e-03', '8.30e-03', '7.13e-03', '6.31e-03', '3.88e-03', '3.64e-03', '2.29e-03']				[None, '2.81e-03', '1.48e-03', '9.86e-04', '3.79e-04', '4.80e-04', '4.17e-04', '4.30e-04', '3.79e-04', '3.16e-04', '2.02e-04']	[None, '4.45e-01', '3.05e-01', '2.62e-01', '1.17e-01', '1.64e-01', '1.66e-01', '1.93e-01', '2.76e-01', '2.46e-01', '2.50e-01']	[None, '7.94e-03', '4.18e-03', '2.79e-03', '1.07e-03', '1.36e-03', '1.18e-03', '1.22e-03', '1.07e-03', '8.94e-04', '5.72e-04']			
Kamali1992	2221	saliva	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.50e-01', '4.17e-01', '4.17e-01', '8.33e-01', '9.33e-01', '1.58e+00', '2.08e+00', '3.17e+00', '4.00e+00', '6.00e+00']	hr	public	2217	[{'pk': 38594}, {'pk': 38593}, {'pk': 38592}, {'pk': 38591}, {'pk': 38590}, {'pk': 38589}, {'pk': 38588}, {'pk': 38587}, {'pk': 38586}, {'pk': 38585}, {'pk': 38584}, {'pk': 38583}, {'pk': 38582}, {'pk': 38581}, {'pk': 38580}, {'pk': 38579}]	1196		8.0	all	507.0	['3.03e-02', '1.69e-02', '1.30e-02', '9.64e-03', '7.21e-03', '6.87e-03', '5.29e-03', '3.03e-03', '3.28e-03', '1.77e-03']				['2.01e-03', '7.38e-04', '4.17e-04', '4.95e-04', '4.46e-04', '2.44e-04', '1.54e-04', '2.85e-04', '8.88e-05', '6.71e-05']	['1.87e-01', '1.24e-01', '9.10e-02', '1.45e-01', '1.75e-01', '1.00e-01', '8.25e-02', '2.66e-01', '7.65e-02', '1.07e-01']	['5.67e-03', '2.09e-03', '1.18e-03', '1.40e-03', '1.26e-03', '6.90e-04', '4.36e-04', '8.05e-04', '2.51e-04', '1.90e-04']			
Lau1994	2310	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol cysteine	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00', '1.00e+01', '1.10e+01', '1.20e+01', '2.40e+01']	hr	public	2306	[{'pk': 40306}, {'pk': 40305}, {'pk': 40304}, {'pk': 40303}, {'pk': 40302}, {'pk': 40301}, {'pk': 40300}, {'pk': 40299}, {'pk': 40298}, {'pk': 40297}, {'pk': 40296}, {'pk': 40295}, {'pk': 40294}, {'pk': 40293}, {'pk': 40292}, {'pk': 40291}]	1220	/media/data/Lau1994_Fig4.png	6.0	all	525.0	['2.02e-05', '6.31e-05', '1.07e-04', '1.38e-04', '1.78e-04', '2.12e-04', '2.14e-04', '1.78e-04', '1.70e-04', '1.63e-04', '1.35e-04', '1.48e-04', '1.18e-04', '9.42e-05', '3.07e-05']				['1.02e-05', '3.11e-05', '2.00e-05', '2.20e-05', '3.35e-05', '3.97e-05', '4.01e-05', '3.17e-05', '4.55e-05', '2.74e-05', '4.63e-05', '3.21e-05', '2.93e-05', '2.33e-05', '1.02e-05']	['1.24e+00', '1.21e+00', '4.59e-01', '3.89e-01', '4.59e-01', '4.59e-01', '4.59e-01', '4.36e-01', '6.56e-01', '4.12e-01', '8.40e-01', '5.32e-01', '6.06e-01', '6.06e-01', '8.13e-01']				
Lau1994	2309	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol glucuronide	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00', '1.00e+01', '1.10e+01', '1.20e+01', '2.40e+01']	hr	public	2305	[{'pk': 40290}, {'pk': 40289}, {'pk': 40288}, {'pk': 40287}, {'pk': 40286}, {'pk': 40285}, {'pk': 40284}, {'pk': 40283}, {'pk': 40282}, {'pk': 40281}, {'pk': 40280}, {'pk': 40279}, {'pk': 40278}, {'pk': 40277}, {'pk': 40276}, {'pk': 40275}]	1220	/media/data/Lau1994_Fig4.png	6.0	all	525.0	['1.84e-03', '5.47e-03', '7.22e-03', '8.43e-03', '9.08e-03', '8.57e-03', '7.28e-03', '6.13e-03', '4.79e-03', '3.84e-03', '3.21e-03', '2.86e-03', '2.13e-03', '1.72e-03', '2.92e-04']				['4.58e-04', '7.14e-04', '8.11e-04', '9.47e-04', '1.05e-03', '7.31e-04', '5.57e-04', '5.78e-04', '4.09e-04', '3.62e-04', '2.45e-04', '2.19e-04', '2.98e-04', '2.41e-04', '6.62e-05']	['6.10e-01', '3.20e-01', '2.75e-01', '2.75e-01', '2.83e-01', '2.09e-01', '1.87e-01', '2.31e-01', '2.09e-01', '2.31e-01', '1.87e-01', '1.87e-01', '3.43e-01', '3.43e-01', '5.56e-01']				
Lau1994	2308	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol sulfate	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00', '1.00e+01', '1.10e+01', '1.20e+01', '2.40e+01']	hr	public	2304	[{'pk': 40274}, {'pk': 40273}, {'pk': 40272}, {'pk': 40271}, {'pk': 40270}, {'pk': 40269}, {'pk': 40268}, {'pk': 40267}, {'pk': 40266}, {'pk': 40265}, {'pk': 40264}, {'pk': 40263}, {'pk': 40262}, {'pk': 40261}, {'pk': 40260}, {'pk': 40259}]	1220	/media/data/Lau1994_Fig4.png	6.0	all	525.0	['2.98e-03', '4.76e-03', '5.25e-03', '5.12e-03', '4.76e-03', '4.10e-03', '3.33e-03', '2.84e-03', '2.39e-03', '1.82e-03', '1.54e-03', '1.20e-03', '1.01e-03', '8.42e-04', '1.58e-04']				['4.73e-04', '4.45e-04', '4.52e-04', '4.41e-04', '4.45e-04', '4.74e-04', '2.49e-04', '3.69e-04', '3.61e-04', '2.63e-04', '2.84e-04', '1.90e-04', '1.94e-04', '1.53e-04', '2.77e-05']	['3.89e-01', '2.29e-01', '2.11e-01', '2.11e-01', '2.29e-01', '2.83e-01', '1.83e-01', '3.18e-01', '3.70e-01', '3.53e-01', '4.53e-01', '3.87e-01', '4.70e-01', '4.45e-01', '4.29e-01']				
Lau1994	2307	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00', '1.00e+01', '1.10e+01', '1.20e+01', '2.40e+01']	hr	public	2303	[{'pk': 40258}, {'pk': 40257}, {'pk': 40256}, {'pk': 40255}, {'pk': 40254}, {'pk': 40253}, {'pk': 40252}, {'pk': 40251}, {'pk': 40250}, {'pk': 40249}, {'pk': 40248}, {'pk': 40247}, {'pk': 40246}, {'pk': 40245}, {'pk': 40244}, {'pk': 40243}]	1220	/media/data/Lau1994_Fig4.png	6.0	all	525.0	['2.18e-02', '1.79e-02', '1.47e-02', '1.35e-02', '1.08e-02', '7.72e-03', '5.74e-03', '4.32e-03', '3.55e-03', '2.81e-03', '2.11e-03', '1.89e-03', '1.35e-03', '1.14e-03', '2.22e-04']				['3.15e-03', '2.09e-03', '1.92e-03', '1.03e-03', '8.27e-04', '6.37e-04', '6.02e-04', '6.38e-04', '5.64e-04', '4.46e-04', '3.66e-04', '3.55e-04', '2.54e-04', '1.81e-04', '4.50e-05']	['3.55e-01', '2.87e-01', '3.21e-01', '1.88e-01', '1.88e-01', '2.02e-01', '2.57e-01', '3.62e-01', '3.89e-01', '3.89e-01', '4.25e-01', '4.60e-01', '4.60e-01', '3.89e-01', '4.97e-01']				
Jensen2004	2204	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2201	[{'pk': 38298}, {'pk': 38297}, {'pk': 38296}, {'pk': 38295}, {'pk': 38294}, {'pk': 38293}, {'pk': 38292}, {'pk': 38291}, {'pk': 38290}, {'pk': 38289}, {'pk': 38288}, {'pk': 38287}, {'pk': 38286}, {'pk': 38285}, {'pk': 38284}, {'pk': 38283}]	1178	/media/data/Jensen2004_Fig3.png	6.0	all	502.0	['8.87e-05', '1.08e-02', '1.27e-02', '1.08e-02', '8.64e-03', '6.21e-03', '4.48e-03', '3.63e-03', '2.70e-03', '1.60e-03', '1.06e-03', '7.98e-04', '1.77e-04']				[None, '1.02e-03', '1.15e-03', '5.76e-04', '8.42e-04', '3.55e-04', '2.22e-04', '2.22e-04', None, None, None, None, None]	[None, '2.31e-01', '2.22e-01', '1.31e-01', '2.39e-01', '1.40e-01', '1.21e-01', '1.49e-01', None, None, None, None, None]				
Jensen2004	2205	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	paracetamol sulfate	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2202	[{'pk': 38314}, {'pk': 38313}, {'pk': 38312}, {'pk': 38311}, {'pk': 38310}, {'pk': 38309}, {'pk': 38308}, {'pk': 38307}, {'pk': 38306}, {'pk': 38305}, {'pk': 38304}, {'pk': 38303}, {'pk': 38302}, {'pk': 38301}, {'pk': 38300}, {'pk': 38299}]	1178	/media/data/Jensen2004_Fig3.png	6.0	all	502.0	['1.36e-04', '4.07e-03', '6.65e-03', '8.00e-03', '7.32e-03', '6.65e-03', '5.15e-03', '4.34e-03', '3.46e-03', '2.17e-03', '1.36e-03', '8.82e-04', '2.03e-04']				[None, '8.82e-04', '6.10e-04', '6.78e-04', '2.71e-04', '5.42e-04', '3.39e-04', '4.07e-04', None, None, None, None, None]	[None, '5.31e-01', '2.25e-01', '2.08e-01', '9.07e-02', '2.00e-01', '1.61e-01', '2.30e-01', None, None, None, None, None]				
Jensen2004	2206	plasma	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	paracetamol glucuronide	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	hr	public	2203	[{'pk': 38330}, {'pk': 38329}, {'pk': 38328}, {'pk': 38327}, {'pk': 38326}, {'pk': 38325}, {'pk': 38324}, {'pk': 38323}, {'pk': 38322}, {'pk': 38321}, {'pk': 38320}, {'pk': 38319}, {'pk': 38318}, {'pk': 38317}, {'pk': 38316}, {'pk': 38315}]	1178	/media/data/Jensen2004_Fig3.png	6.0	all	502.0	['9.60e-05', '4.51e-03', '1.16e-02', '1.82e-02', '2.17e-02', '2.31e-02', '2.03e-02', '1.79e-02', '1.39e-02', '9.02e-03', '5.66e-03', '3.94e-03', '5.76e-04']				[None, '1.44e-03', '1.34e-03', '1.25e-03', '1.25e-03', '1.63e-03', '1.92e-03', '2.40e-03', '1.63e-03', '1.34e-03', '8.64e-04', '6.72e-04', None]	[None, '7.82e-01', '2.83e-01', '1.68e-01', '1.41e-01', '1.73e-01', '2.31e-01', '3.27e-01', '2.87e-01', '3.65e-01', '3.74e-01', '4.18e-01', None]				
Kamali1993	2225	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2223	[{'pk': 38662}, {'pk': 38661}, {'pk': 38660}, {'pk': 38659}, {'pk': 38658}, {'pk': 38657}, {'pk': 38656}, {'pk': 38655}, {'pk': 38654}, {'pk': 38653}, {'pk': 38652}, {'pk': 38651}, {'pk': 38650}, {'pk': 38649}, {'pk': 38648}, {'pk': 38647}]	1200	/media/data/Kamali1993_Fig1.png	10.0	all	508.0	['1.20e-02', '8.57e-03', '6.12e-03', '4.41e-03', '3.20e-03']				['2.00e-03', '1.43e-03', '9.73e-04', '5.24e-04', '4.56e-04']	['5.28e-01', '5.28e-01', '5.02e-01', '3.76e-01', '4.51e-01']				
Sahajwalla1991	2710	saliva	[{'username': 'janekg'}, {'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.57e-01', '4.35e-01', '1.11e+00', '2.02e+00', '3.00e+00', '3.98e+00', '5.94e+00', '6.47e+00', '7.02e+00', '8.00e+00', '1.00e+01', '1.20e+01', '1.25e+01', '1.31e+01', '1.40e+01', '1.61e+01', '1.80e+01', '1.86e+01', '1.91e+01', '2.01e+01', '2.11e+01', '2.21e+01', '2.40e+01', '2.44e+01', '2.46e+01', '2.60e+01', '2.71e+01', '2.81e+01', '3.00e+01', '3.20e+01']	hr	public	2706	[{'pk': 44796}, {'pk': 44795}, {'pk': 44794}, {'pk': 44793}, {'pk': 44792}, {'pk': 44791}, {'pk': 44790}, {'pk': 44789}, {'pk': 44788}, {'pk': 44787}, {'pk': 44786}, {'pk': 44785}]	1371	/media/data/Sahajwalla1991_Fig1.png	8.0	all	631.0	['9.29e-03', '1.38e-02', '1.16e-02', '7.81e-03', '5.42e-03', '4.13e-03', '2.42e-03', '6.77e-03', '1.02e-02', '8.76e-03', '4.51e-03', '2.46e-03', '8.12e-03', '9.58e-03', '9.02e-03', '5.30e-03', '3.50e-03', '7.67e-03', '1.24e-02', '1.06e-02', '8.51e-03', '6.14e-03', '3.58e-03', '9.63e-03', '1.53e-02', '1.27e-02', '7.13e-03', '5.72e-03', '3.45e-03', '1.88e-03']									
Sahajwalla1991	2709	saliva	[{'username': 'janekg'}, {'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.27e-02', '3.98e-01', '9.03e-01', '1.54e+00', '1.98e+00', '2.99e+00', '3.97e+00', '6.03e+00', '6.54e+00', '7.05e+00', '7.99e+00', '1.02e+01', '1.19e+01', '1.26e+01', '1.31e+01', '1.40e+01', '1.61e+01', '1.81e+01', '1.86e+01', '1.90e+01', '2.00e+01', '2.11e+01', '2.21e+01', '2.41e+01', '2.44e+01', '2.46e+01', '2.51e+01', '2.56e+01', '2.61e+01', '2.71e+01', '2.80e+01', '3.01e+01', '3.21e+01', '3.42e+01']	hr	public	2705	[{'pk': 44784}, {'pk': 44783}, {'pk': 44782}, {'pk': 44781}, {'pk': 44780}, {'pk': 44779}, {'pk': 44778}, {'pk': 44777}, {'pk': 44776}, {'pk': 44775}, {'pk': 44774}, {'pk': 44773}]	1370	/media/data/Sahajwalla1991_Fig1.png	8.0	all	631.0	['8.99e-03', '1.23e-02', '9.48e-03', '6.84e-03', '6.23e-03', '3.84e-03', '2.20e-03', '1.67e-03', '7.43e-03', '9.82e-03', '6.42e-03', '2.76e-03', '2.29e-03', '7.96e-03', '9.27e-03', '7.54e-03', '4.23e-03', '2.55e-03', '7.61e-03', '1.04e-02', '7.26e-03', '5.64e-03', '4.24e-03', '2.52e-03', '5.89e-03', '9.63e-03', '1.21e-02', '9.68e-03', '8.25e-03', '5.39e-03', '3.69e-03', '2.15e-03', '1.81e-03', '1.22e-03']									
Sahajwalla1991	2708	saliva	[{'username': 'janekg'}, {'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['2.00e-01', '4.45e-01', '1.02e+00', '1.43e+00', '1.97e+00', '2.94e+00', '3.95e+00', '5.98e+00', '6.53e+00', '6.97e+00', '7.98e+00', '1.00e+01', '1.20e+01', '1.26e+01', '1.30e+01', '1.40e+01', '1.60e+01', '1.80e+01', '1.86e+01', '1.91e+01', '2.01e+01', '2.12e+01', '2.21e+01', '2.42e+01', '2.46e+01', '2.51e+01', '2.55e+01', '2.60e+01', '2.70e+01', '2.80e+01', '3.01e+01']	hr	public	2704	[{'pk': 44772}, {'pk': 44771}, {'pk': 44770}, {'pk': 44769}, {'pk': 44768}, {'pk': 44767}, {'pk': 44766}, {'pk': 44765}, {'pk': 44764}, {'pk': 44763}, {'pk': 44762}, {'pk': 44761}]	1369	/media/data/Sahajwalla1991_Fig1.png	8.0	all	631.0	['2.74e-03', '4.16e-03', '4.39e-03', '3.55e-03', '2.77e-03', '2.06e-03', '1.25e-03', '7.48e-04', '4.80e-03', '4.64e-03', '3.30e-03', '1.82e-03', '1.05e-03', '2.90e-03', '4.10e-03', '3.47e-03', '2.13e-03', '1.39e-03', '5.69e-03', '5.57e-03', '4.27e-03', '3.17e-03', '2.63e-03', '1.46e-03', '6.17e-03', '6.01e-03', '4.34e-03', '3.65e-03', '2.71e-03', '2.02e-03', '1.46e-03']									
