	study	output_type	pk	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	time_unit_intervention	value_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('sex', 'unit')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('smoking', 'choice')	('smoking', 'count')	('smoking', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('medication', 'choice')	('medication', 'count')	('general', 'group_count')	('ethnicity', 'choice')	('ethnicity', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('disease', 'choice')	('disease', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('bmi', 'value')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('phenotype', 'choice')	('phenotype', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('medication type', 'choice')	('medication type', 'count')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('height', 'value')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('obese', 'choice')	('obese', 'count')	('obese', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')	('caffeine amount (beverages)', 'value')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('genetics', 'choice')	('genetics', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')
5443	Mitrakou1992	timecourses	6072	plasma	glucose	rd	µmol/kg/min	1988			895.0	['6.90e-01', '4.30e-01', '4.40e-01', '3.89e+00', '5.28e+00', '5.53e+00', '3.69e+00', '2.10e+00', '1.20e+00', '5.60e-01', '6.40e-01', '7.00e-01', '7.30e-01']	['2.60e-01', '1.70e-01', '2.10e-01', '6.00e-01', '5.70e-01', '6.60e-01', '3.40e-01', '3.90e-01', '3.30e-01', '2.70e-01', '3.60e-01', '3.50e-01', '2.70e-01']	['1.13e+00', '1.19e+00', '1.43e+00', '4.63e-01', '3.24e-01', '3.58e-01', '2.76e-01', '5.57e-01', '8.25e-01', '1.45e+00', '1.69e+00', '1.50e+00', '1.11e+00']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	12.585	0.6383954839688984				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	895	Mitrakou1992	nonobese normal	homo sapiens	31	Y	31.0	('F', 'M')	(4, 5)		9.0	0.128		47.0			6.0	2.0	yr					9.0	0.162		74.0			12.0	4.0	kg											9.0			Y	31.0			9.0	0.0864		24.3			2.1	0.7	kg/m^2																				31.0	14.0		12.0	h																																																		9.0	0.115		5.2		0.6	0.2	mmol/l																							9.0	0.184	49.0	9.0	3.0	pmol/l																																					9.0	0.214	42.0	9.0	3.0	pmol/l	9.0	0.21600000000000003	27800.0	6000.0	2000.0	g																
5444	Mitrakou1992	timecourses	6045	plasma	glucose	concentration	mmol/l	1988			898.0	['6.08e+00', '6.12e+00', '6.11e+00', '8.88e+00', '1.07e+01', '1.16e+01', '1.07e+01', '9.66e+00', '8.29e+00', '6.60e+00', '5.46e+00', '4.74e+00', '4.63e+00']	['1.50e-01', '1.70e-01', '2.80e-01', '4.60e-01', '8.20e-01', '7.60e-01', '4.30e-01', '6.10e-01', '6.10e-01', '5.60e-01', '5.20e-01', '3.90e-01', '4.80e-01']	['6.53e-02', '7.35e-02', '1.21e-01', '1.37e-01', '2.04e-01', '1.73e-01', '1.06e-01', '1.67e-01', '1.95e-01', '2.24e-01', '2.52e-01', '2.18e-01', '2.74e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	47.10249999999999	0.2967270554359057				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5445	Mitrakou1992	timecourses	6049	plasma	insulin	concentration	pmol/l	1988			898.0	['1.29e+02', '1.23e+02', '1.25e+02', '2.92e+02', '4.76e+02', '5.48e+02', '5.58e+02', '5.90e+02', '5.10e+02', '4.47e+02', '2.93e+02', '1.95e+02', '1.40e+02']	['1.93e+01', '2.23e+01', '1.79e+01', '3.87e+01', '7.60e+01', '6.71e+01', '7.45e+01', '7.89e+01', '5.51e+01', '5.96e+01', '3.27e+01', '3.13e+01', '2.23e+01']	['3.95e-01', '4.82e-01', '3.79e-01', '3.51e-01', '4.22e-01', '3.24e-01', '3.53e-01', '3.54e-01', '2.86e-01', '3.52e-01', '2.95e-01', '4.23e-01', '4.23e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	2146.4275	0.6005870894135242				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5446	Mitrakou1992	timecourses	6053	plasma	glucagon	concentration	pmol/l	1988			898.0	['4.40e+01', '4.38e+01', '4.46e+01', '4.60e+01', '3.82e+01', '3.58e+01', '3.05e+01', '3.15e+01', '3.24e+01', '3.38e+01', '3.25e+01', '3.48e+01', '4.09e+01']	['2.30e+00', '3.26e+00', '2.89e+00', '3.48e+00', '2.74e+00', '2.37e+00', '2.29e+00', '2.15e+00', '1.85e+00', '1.56e+00', '2.22e+00', '3.34e+00', '2.89e+00']	['1.38e-01', '1.97e-01', '1.71e-01', '2.00e-01', '1.90e-01', '1.75e-01', '1.98e-01', '1.81e-01', '1.51e-01', '1.22e-01', '1.81e-01', '2.54e-01', '1.87e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	223.19250000000005	0.0222333285380986				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5447	Mitrakou1992	timecourses	6057	plasma	glucose	ra	µmol/kg/min	1988			898.0	[None, None, '-3.86e+00', '2.02e+01', '2.07e+01', '1.68e+01', '1.31e+01', '1.08e+01', '7.73e+00', '4.14e+00', '2.73e+00', '-1.30e-01', '-2.06e+00']	[None, None, '1.15e+00', '2.69e+00', '3.31e+00', '3.11e+00', '2.58e+00', '1.76e+00', '1.65e+00', '1.66e+00', '1.65e+00', '1.24e+00', '1.03e+00']	[None, None, '-7.88e-01', '3.53e-01', '4.22e-01', '4.89e-01', '5.23e-01', '4.31e-01', '5.65e-01', '1.06e+00', '1.60e+00', '-2.52e+01', '-1.32e+00']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png						dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5448	Mitrakou1992	timecourses	6061	plasma	glucose	ra	µmol/kg/min	1988			898.0	['1.06e+01', '1.08e+01', '1.06e+01', '9.71e+00', '7.67e+00', '6.62e+00', '7.41e+00', '7.18e+00', '7.58e+00', '8.19e+00', '8.20e+00', '7.54e+00', '9.92e+00']	['6.70e-01', '4.90e-01', '5.70e-01', '7.40e-01', '8.10e-01', '8.50e-01', '8.50e-01', '8.10e-01', '4.60e-01', '5.70e-01', '1.02e+00', '6.30e-01', '7.80e-01']	['1.67e-01', '1.19e-01', '1.43e-01', '2.02e-01', '2.79e-01', '3.40e-01', '3.03e-01', '2.98e-01', '1.61e-01', '1.84e-01', '3.29e-01', '2.21e-01', '2.08e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	50.89250000000001	0.03157251046302825				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5449	Mitrakou1992	timecourses	6065	plasma	glucose	ra	µmol/kg/min	1988			898.0	['1.06e+01', '1.13e+01', '1.08e+01', '3.16e+01', '3.02e+01', '2.76e+01', '2.12e+01', '1.88e+01', '1.65e+01', '1.53e+01', '1.42e+01', '1.14e+01', '1.12e+01']	['4.80e-01', '2.40e-01', '1.90e-01', '1.72e+00', '2.62e+00', '1.34e+00', '9.50e-01', '1.05e+00', '9.00e-01', '9.10e-01', '7.10e-01', '1.10e+00', '9.50e-01']	['1.20e-01', '5.61e-02', '4.63e-02', '1.44e-01', '2.29e-01', '1.28e-01', '1.18e-01', '1.48e-01', '1.44e-01', '1.58e-01', '1.32e-01', '2.56e-01', '2.24e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	109.895	0.2500902494520296				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5450	Mitrakou1992	timecourses	6069	plasma	glucose	rd	µmol/kg/min	1988			898.0	['1.11e+01', '1.15e+01', '1.05e+01', '2.59e+01', '3.00e+01', '3.14e+01', '2.28e+01', '2.15e+01', '1.76e+01', '1.71e+01', '1.59e+01', '1.21e+01', '1.19e+01']	['4.70e-01', '6.80e-01', '9.80e-01', '2.12e+00', '1.83e+00', '1.57e+00', '1.32e+00', '1.36e+00', '1.40e+00', '9.30e-01', '1.57e+00', '7.60e-01', '8.10e-01']	['1.12e-01', '1.56e-01', '2.48e-01', '2.16e-01', '1.61e-01', '1.32e-01', '1.53e-01', '1.67e-01', '2.10e-01', '1.44e-01', '2.62e-01', '1.67e-01', '1.80e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	113.9325	0.26030069948738194				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5451	Mitrakou1992	timecourses	6073	plasma	glucose	rd	µmol/kg/min	1988			898.0	['6.30e-01', '6.60e-01', '6.30e-01', '4.04e+00', '3.95e+00', '4.84e+00', '2.52e+00', '2.45e+00', '2.08e+00', '1.27e+00', '1.11e+00', '7.00e-01', '6.50e-01']	['2.00e-01', '2.20e-01', '2.20e-01', '4.70e-01', '5.60e-01', '8.50e-01', '4.00e-01', '5.50e-01', '6.00e-01', '3.10e-01', '2.60e-01', '2.30e-01', '3.30e-01']	['8.40e-01', '8.82e-01', '9.24e-01', '3.08e-01', '3.75e-01', '4.65e-01', '4.20e-01', '5.94e-01', '7.63e-01', '6.46e-01', '6.20e-01', '8.69e-01', '1.34e+00']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	12.445000000000002	0.5554068501427901				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	898	Mitrakou1992	obese igt	homo sapiens	31	Y	31.0	('M', 'F')	(2, 5)		7.0	0.145		55.0			8.0	3.02	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.109		31.2			3.4	1.29	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.082		6.1		0.5	0.18899999999999997	mmol/l																							7.0	0.24600000000000002	126.0	31.0	11.7	pmol/l																																					7.0	0.25	44.0	11.0	4.16	pmol/l	7.0	0.114	29800.0	3400.0	1290.0	g																
5452	Mitrakou1992	timecourses	6046	plasma	glucose	concentration	mmol/l	1988			897.0	['5.30e+00', '5.36e+00', '5.38e+00', '7.78e+00', '8.55e+00', '8.14e+00', '6.94e+00', '6.11e+00', '5.56e+00', '5.14e+00', '5.07e+00', '5.09e+00', '5.04e+00']	['4.30e-01', '4.80e-01', '3.70e-01', '3.90e-01', '7.40e-01', '3.70e-01', '4.30e-01', '3.50e-01', '3.50e-01', '2.80e-01', '3.70e-01', '7.20e-01', '8.50e-01']	['2.15e-01', '2.37e-01', '1.82e-01', '1.33e-01', '2.29e-01', '1.20e-01', '1.64e-01', '1.52e-01', '1.67e-01', '1.44e-01', '1.93e-01', '3.74e-01', '4.46e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	37.145	0.14411444864550976				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	897	Mitrakou1992	obese normal	homo sapiens	31	Y	31.0	('M', 'F')	(3, 4)		7.0	0.0213		47.0			1.0	0.37799999999999995	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.0878		29.6			2.6	0.983	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.0962		5.2		0.5	0.18899999999999997	mmol/l																							7.0	0.254	71.0	18.0	6.8	pmol/l																																					7.0	0.23399999999999999	47.0	11.0	4.16	pmol/l	7.0	0.149	31500.0	4700.0	1780.0	g																
5453	Mitrakou1992	timecourses	6050	plasma	insulin	concentration	pmol/l	1988			897.0	['6.66e+01', '6.59e+01', '6.81e+01', '4.71e+02', '5.37e+02', '4.44e+02', '3.00e+02', '2.49e+02', '1.83e+02', '1.60e+02', '9.94e+01', '6.73e+01', '5.47e+01']	['2.68e+01', '2.08e+01', '1.19e+01', '4.32e+01', '6.10e+01', '6.25e+01', '4.91e+01', '4.77e+01', '4.31e+01', '4.32e+01', '3.28e+01', '2.38e+01', '2.24e+01']	['1.06e+00', '8.36e-01', '4.63e-01', '2.43e-01', '3.01e-01', '3.72e-01', '4.33e-01', '5.06e-01', '6.24e-01', '7.16e-01', '8.72e-01', '9.36e-01', '1.08e+00']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	1352.915	0.5817981259725341				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	897	Mitrakou1992	obese normal	homo sapiens	31	Y	31.0	('M', 'F')	(3, 4)		7.0	0.0213		47.0			1.0	0.37799999999999995	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.0878		29.6			2.6	0.983	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.0962		5.2		0.5	0.18899999999999997	mmol/l																							7.0	0.254	71.0	18.0	6.8	pmol/l																																					7.0	0.23399999999999999	47.0	11.0	4.16	pmol/l	7.0	0.149	31500.0	4700.0	1780.0	g																
5454	Mitrakou1992	timecourses	6054	plasma	glucagon	concentration	pmol/l	1988			897.0	['4.39e+01', '4.51e+01', '4.28e+01', '3.47e+01', '2.59e+01', '2.66e+01', '2.77e+01', '2.74e+01', '2.97e+01', '3.12e+01', '3.50e+01', '3.99e+01', '3.88e+01']	['1.85e+00', '1.93e+00', '4.00e+00', '1.70e+00', '4.00e+00', '1.93e+00', '3.18e+00', '2.66e+00', '2.52e+00', '3.92e+00', '3.41e+00', '3.56e+00', '4.07e+00']	['1.12e-01', '1.13e-01', '2.47e-01', '1.30e-01', '4.08e-01', '1.92e-01', '3.04e-01', '2.57e-01', '2.24e-01', '3.32e-01', '2.58e-01', '2.36e-01', '2.78e-01']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png	203.7525	0.007011110538069644				dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	897	Mitrakou1992	obese normal	homo sapiens	31	Y	31.0	('M', 'F')	(3, 4)		7.0	0.0213		47.0			1.0	0.37799999999999995	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.0878		29.6			2.6	0.983	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.0962		5.2		0.5	0.18899999999999997	mmol/l																							7.0	0.254	71.0	18.0	6.8	pmol/l																																					7.0	0.23399999999999999	47.0	11.0	4.16	pmol/l	7.0	0.149	31500.0	4700.0	1780.0	g																
5455	Mitrakou1992	timecourses	6058	plasma	glucose	ra	µmol/kg/min	1988			897.0	[None, None, '-3.54e+00', '1.73e+01', '2.34e+01', '1.36e+01', '1.42e+01', '1.25e+01', '1.00e+01', '9.94e+00', '7.60e-01', '-1.37e+00', '-2.90e+00']	[None, None, '1.04e+00', '2.48e+00', '3.73e+00', '2.49e+00', '1.24e+00', '2.38e+00', '2.18e+00', '3.52e+00', '1.76e+00', '1.97e+00', '1.65e+00']	[None, None, '-7.77e-01', '3.80e-01', '4.21e-01', '4.83e-01', '2.31e-01', '5.05e-01', '5.76e-01', '9.37e-01', '6.13e+00', '-3.80e+00', '-1.51e+00']	h	['-1.00e+00', '-5.00e-01', '0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.50e+00', '5.00e+00']		/media/data/Mitrakou1992_Fig1.png						dosing	oral	g/kg	glucose	h	1.0	0.0	solution	single dose					group	897	Mitrakou1992	obese normal	homo sapiens	31	Y	31.0	('M', 'F')	(3, 4)		7.0	0.0213		47.0			1.0	0.37799999999999995	yr					7.0	0.0952		84.0			8.0	3.02	kg											7.0			Y	31.0			7.0	0.0878		29.6			2.6	0.983	kg/m^2																				31.0	14.0		12.0	h																																																		7.0	0.0962		5.2		0.5	0.18899999999999997	mmol/l																							7.0	0.254	71.0	18.0	6.8	pmol/l																																					7.0	0.23399999999999999	47.0	11.0	4.16	pmol/l	7.0	0.149	31500.0	4700.0	1780.0	g																
