	raw_pk	tissue	interventions	unit	substance_name	pktype	calculated	individual_pk	value	group_pk	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	raw_pk_intervention	category	route	unit_intervention	substance_name_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice	min_intervention	max_intervention	se_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('medication', 'choice')	('medication', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('smoking', 'choice')	('smoking', 'count')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 phenotype', 'choice')	('CYP2D6 phenotype', 'count')	('glucose', 'count')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'sd')	('HbA1c', 'se')	('HbA1c', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('disease duration', 'count')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('insulin', 'count')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('fructosamine', 'count')	('fructosamine', 'mean')	('fructosamine', 'sd')	('fructosamine', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('genetics', 'choice')	('genetics', 'count')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('obese', 'choice')	('obese', 'count')	('creatinine_clearance', 'count')	('creatinine_clearance', 'max')	('creatinine_clearance', 'mean')	('creatinine_clearance', 'min')	('creatinine_clearance', 'unit')	('glucagon', 'count')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
3625	62823	plasma	1882	liter / hour / kilogram	caffeine	clearance	True			875.0	6.0	0.0738	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3626	62826	plasma	1882	hour	caffeine	thalf	True			875.0	6.0	6.67	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3627	62843	plasma	1882	gram * hour / liter	paraxanthine	auc_end	True			875.0	6.0	0.0127	5655.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3628	62860	plasma	1882	gram / liter	theobromine	cmax	True			875.0	6.0	0.0005009999999999999	5660.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3629	62558	plasma	1882	gram / liter	caffeine	cmax	False			875.0	6.0	0.00783				0.000563	0.17600000000000002							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3630	62565	plasma	1882	1 / minute	caffeine	kel	False			875.0	6.0	0.00183				0.000167	0.223							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3631	62569	plasma	1882	hour	caffeine	thalf	False			875.0	6.0	6.28				0.55	0.215							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3632	62573	plasma	1882	liter / kilogram	caffeine	vd	False			875.0	6.0	0.67				0.04	0.146							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3633	62740	plasma	1882	gram * hour / liter	caffeine	auc_inf	True			875.0	6.0	-8170.0	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3634	62743	plasma	1882	1 / minute	caffeine	kel	True			875.0	6.0	0.00173	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3635	62744	plasma	1882	hour	caffeine	thalf	True			875.0	6.0	6.67	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3636	62824	plasma	1882	gram / liter	caffeine	cmax	True			875.0	6.0	0.006640000000000001	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3637	62844	plasma	1882	gram / liter	paraxanthine	cmax	True			875.0	6.0	0.00234	5655.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3638	62856	plasma	1882	gram / liter	theobromine	cmax	True			875.0	6.0	0.00045	5659.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3639	62859	plasma	1882	gram * hour / liter	theobromine	auc_end	True			875.0	6.0	0.0028399999999999996	5660.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3640	5635	plasma	1882	mole / liter	caffeine	concentration				875.0	6.0	['9.00e-08', '2.78e-05', '3.42e-05', '3.30e-05', '2.88e-05', '1.88e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['8.00e-08', '5.36e-06', '2.19e-06', '2.86e-06', '1.91e-06', '1.93e-06']	['2.18e+00', '4.72e-01', '1.57e-01', '2.12e-01', '1.62e-01', '2.51e-01']		[{'pk': 62821}, {'pk': 62822}, {'pk': 62823}, {'pk': 62824}, {'pk': 62825}, {'pk': 62826}, {'pk': 62827}, {'pk': 62828}, {'pk': 62829}, {'pk': 62830}, {'pk': 62831}, {'pk': 62832}, {'pk': 62833}, {'pk': 62834}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3641	5636	plasma	1882	mole / liter	caffeine	concentration				875.0	6.0	[None, '3.63e-05', '3.83e-05', '3.35e-05', '2.97e-05', '1.81e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	[None, '3.20e-06', '1.85e-06', '1.45e-06', '2.04e-06', '1.91e-06']	[None, '2.16e-01', '1.18e-01', '1.06e-01', '1.68e-01', '2.58e-01']		[]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3642	5639	plasma	1882	mole / liter	paraxanthine	concentration				875.0	6.0	['2.80e-07', '3.37e-06', '6.52e-06', '8.10e-06', '1.05e-05', '1.30e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['2.80e-07', '5.70e-07', '3.40e-07', '6.40e-07', '7.00e-07', '7.60e-07']	['2.45e+00', '4.14e-01', '1.28e-01', '1.94e-01', '1.63e-01', '1.43e-01']		[{'pk': 62843}, {'pk': 62844}, {'pk': 62845}, {'pk': 62846}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3643	5640	plasma	1882	mole / liter	paraxanthine	concentration				875.0	6.0	[None, '2.94e-06', '6.02e-06', '8.48e-06', '8.96e-06', '1.27e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	[None, '3.90e-07', '4.60e-07', '7.30e-07', '7.70e-07', '8.90e-07']	[None, '3.25e-01', '1.87e-01', '2.11e-01', '2.11e-01', '1.72e-01']		[]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3644	5643	plasma	1882	mole / liter	theobromine	concentration				875.0	6.0	['5.40e-07', '6.90e-07', '1.33e-06', '1.57e-06', '1.88e-06', '2.50e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['3.20e-07', '2.70e-07', '2.60e-07', '2.30e-07', '2.70e-07', '2.00e-07']	['1.45e+00', '9.58e-01', '4.79e-01', '3.59e-01', '3.52e-01', '1.96e-01']		[{'pk': 62855}, {'pk': 62856}, {'pk': 62857}, {'pk': 62858}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3645	5644	plasma	1882	mole / liter	theobromine	concentration				875.0	6.0	['1.01e-06', '1.26e-06', '1.50e-06', '1.85e-06', '2.03e-06', '2.78e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['5.80e-07', '5.30e-07', '4.30e-07', '4.60e-07', '4.90e-07', '3.50e-07']	['1.41e+00', '1.03e+00', '7.02e-01', '6.09e-01', '5.91e-01', '3.08e-01']		[{'pk': 62859}, {'pk': 62860}, {'pk': 62861}, {'pk': 62862}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3646	5647	plasma	1882	mole / liter	theophylline	concentration				875.0	6.0	['5.00e-08', '2.30e-07', '5.90e-07', '7.70e-07', '9.40e-07', '1.37e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['5.00e-08', '8.00e-08', '3.00e-08', '6.00e-08', '8.00e-08', '7.00e-08']	['2.45e+00', '8.52e-01', '1.25e-01', '1.91e-01', '2.08e-01', '1.25e-01']		[{'pk': 62871}, {'pk': 62872}, {'pk': 62873}, {'pk': 62874}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3647	5648	plasma	1882	mole / liter	theophylline	concentration				875.0	6.0	[None, '2.30e-07', '5.80e-07', '8.10e-07', '9.10e-07', '1.26e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	[None, '5.00e-08', '4.00e-08', '4.00e-08', '9.00e-08', '8.00e-08']	[None, '5.32e-01', '1.69e-01', '1.21e-01', '2.42e-01', '1.56e-01']		[]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3648	5603	plasma	1882	mole / liter	caffeine	concentration				875.0	6.0	['9.00e-08', '2.78e-05', '3.42e-05', '3.30e-05', '2.88e-05', '1.88e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['8.00e-08', '5.36e-06', '2.19e-06', '2.86e-06', '1.91e-06', '1.93e-06']	['2.18e+00', '4.72e-01', '1.57e-01', '2.12e-01', '1.62e-01', '2.51e-01']		[{'pk': 62739}, {'pk': 62740}, {'pk': 62741}, {'pk': 62742}, {'pk': 62743}, {'pk': 62744}, {'pk': 62745}, {'pk': 62746}, {'pk': 62747}, {'pk': 62748}, {'pk': 62749}, {'pk': 62750}, {'pk': 62751}, {'pk': 62752}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3649	5604	plasma	1882	mole / liter	caffeine	concentration				875.0	6.0	[None, '3.63e-05', '3.83e-05', '3.35e-05', '2.97e-05', '1.81e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	[None, '3.20e-06', '1.85e-06', '1.45e-06', '2.04e-06', '1.91e-06']	[None, '2.16e-01', '1.18e-01', '1.06e-01', '1.68e-01', '2.58e-01']		[]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3650	5607	plasma	1882	mole / liter	paraxanthine	concentration				875.0	6.0	['2.80e-07', '3.37e-06', '6.52e-06', '8.10e-06', '1.05e-05', '1.30e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['2.80e-07', '5.70e-07', '3.40e-07', '6.40e-07', '7.00e-07', '7.60e-07']	['2.45e+00', '4.14e-01', '1.28e-01', '1.94e-01', '1.63e-01', '1.43e-01']		[{'pk': 62761}, {'pk': 62762}, {'pk': 62763}, {'pk': 62764}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3651	5608	plasma	1882	mole / liter	paraxanthine	concentration				875.0	6.0	[None, '2.94e-06', '6.02e-06', '8.48e-06', '8.96e-06', '1.27e-05']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	[None, '3.90e-07', '4.60e-07', '7.30e-07', '7.70e-07', '8.90e-07']	[None, '3.25e-01', '1.87e-01', '2.11e-01', '2.11e-01', '1.72e-01']		[]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3652	5611	plasma	1882	mole / liter	theobromine	concentration				875.0	6.0	['5.40e-07', '6.90e-07', '1.33e-06', '1.57e-06', '1.88e-06', '2.50e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['3.20e-07', '2.70e-07', '2.60e-07', '2.30e-07', '2.70e-07', '2.00e-07']	['1.45e+00', '9.58e-01', '4.79e-01', '3.59e-01', '3.52e-01', '1.96e-01']		[{'pk': 62773}, {'pk': 62774}, {'pk': 62775}, {'pk': 62776}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3653	5612	plasma	1882	mole / liter	theobromine	concentration				875.0	6.0	['1.01e-06', '1.26e-06', '1.50e-06', '1.85e-06', '2.03e-06', '2.78e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['5.80e-07', '5.30e-07', '4.30e-07', '4.60e-07', '4.90e-07', '3.50e-07']	['1.41e+00', '1.03e+00', '7.02e-01', '6.09e-01', '5.91e-01', '3.08e-01']		[{'pk': 62777}, {'pk': 62778}, {'pk': 62779}, {'pk': 62780}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3654	5615	plasma	1882	mole / liter	theophylline	concentration				875.0	6.0	['5.00e-08', '2.30e-07', '5.90e-07', '7.70e-07', '9.40e-07', '1.37e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['5.00e-08', '8.00e-08', '3.00e-08', '6.00e-08', '8.00e-08', '7.00e-08']	['2.45e+00', '8.52e-01', '1.25e-01', '1.91e-01', '2.08e-01', '1.25e-01']		[{'pk': 62789}, {'pk': 62790}, {'pk': 62791}, {'pk': 62792}]	/media/data/McLean2002_Tab5.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
